inputType;task;size;numberInBlock;duration;durationPerPixel;errors;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
MAGIC;Select;small;3;976;1.6;0;false;345;true;1;3;610;0;250;90;1.7824085649273733;353,623;353;623;1
MAGIC;Select;small;0;965;0.7423076923076923;0;false;;true;2;4;1300;0;250;90;2.6322682154995127;356,609;356;609;1
MAGIC;Select;small;1;1680;0.43410852713178294;0;false;928;false;1;1;3870;0;250;90;4.042644337408494;751,929;751;929;1
MAGIC;Select;small;2;1032;0.5265306122448979;0;false;;false;2;2;1960;0;250;90;3.144046369616707;223,809;223;809;1
MAGIC;Select;small;3;1479;2.4245901639344263;0;false;458;true;1;3;610;0;250;90;1.7824085649273733;457,1022;457;1022;1
MAGIC;Select;large;0;875;0.6730769230769231;0;false;;true;2;4;1300;0;500;180;1.84799690655495;258,617;258;617;1
MAGIC;Select;large;1;760;0.5846153846153846;0;false;;true;1;3;1300;0;500;180;1.84799690655495;191,569;191;569;1
MAGIC;Select;large;2;1752;0.6817120622568094;0;false;213;false;1;1;2570;0;500;180;2.6182386555954547;351,1401;351;1401;1
MAGIC;Select;large;3;768;0.39183673469387753;0;false;;false;2;2;1960;0;500;180;2.298658315564515;158,610;158;610;1
MAGIC;Select;large;0;1526;1526;0;false;907;false;2;2;1;0;500;180;0.002882508533121365;478,1048;478;1048;1
MAGIC;Select;large;1;880;0.4489795918367347;0;false;;false;1;1;1960;0;500;180;2.298658315564515;215,665;215;665;1
MAGIC;Select;large;2;1304;0.33695090439276487;0;false;610;true;2;4;3870;0;500;180;3.127633279725874;327,977;327;977;1
MAGIC;Select;large;3;704;0.5415384615384615;0;false;;true;1;3;1300;0;500;180;1.84799690655495;199,505;199;505;1
MAGIC;Select;small;0;1419;2.3262295081967213;0;false;;false;2;2;610;0;250;90;1.7824085649273733;458,961;458;961;1
MAGIC;Select;small;1;816;1.337704918032787;0;false;255;true;1;3;610;0;250;90;1.7824085649273733;199,617;199;617;1
MAGIC;Select;small;2;1880;0.7315175097276264;0;false;996;false;1;1;2570;0;250;90;3.495695162624069;295,570,73,942;368;1512;3
MAGIC;Select;small;3;1432;0.37002583979328163;0;false;702;true;2;4;3870;0;250;90;4.042644337408494;943,489;943;489;1
MAGIC;Select;small;0;1280;1280;0;false;;true;2;4;1;0;250;90;0.005759269288684953;419,861;419;861;1
MAGIC;Select;small;1;1064;0.5570680628272251;0;false;364;false;2;2;1910;0;250;90;3.111031312388744;663,401;663;401;1
MAGIC;Select;small;2;800;1.3114754098360655;0;false;300;true;1;3;610;0;250;90;1.7824085649273733;415,385;415;385;1
MAGIC;Select;small;3;1496;0.5821011673151751;0;false;737;false;1;1;2570;0;250;90;3.495695162624069;1145,351;1145;351;1
MAGIC;Select;small;0;1101;0.28449612403100777;0;false;741;true;2;4;3870;0;250;90;4.042644337408494;74,1027;74;1027;1
